method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_pseudo_added_total_mean,n_pseudo_added_total_std,n_pseudo_added_total_count,pseudo_label_fraction_mean,pseudo_label_fraction_std,pseudo_label_fraction_count
self_training_lr,50,0.6492672365736877,0.2908103187519592,3,0.5968150554476276,0.286823186245607,3,0.5869521671435918,0.2913885918264556,3,0.5869521671435918,0.2913885918264556,3,0.8502504818864337,0.09465880293666062,3,0.7167513741235327,0.2812802765711205,2,1.2903930346171062,1.1755083115687144,3,0.2809333333333333,0.07304808918331357,3,1310.3333333333333,1144.7184515562478,3,0.33173414462906625,0.28730021092010244,3
self_training_lr,100,0.7053190221283425,0.22166882127284002,3,0.6728371198680176,0.22410601437184247,3,0.6728947085305484,0.2225703274115796,3,0.6728947085305484,0.2225703274115796,3,0.8782648409087616,0.07827046815877478,3,0.7181055105159742,0.23783747503508676,2,1.1051392257213593,0.9443381949360875,3,0.28163333333333335,0.14486795136721348,3,1809.3333333333333,292.47962892026055,3,0.36530644553560393,0.23319355054715535,3
self_training_lr,250,0.7405204376552454,0.18032648411640667,3,0.7027742890764528,0.1906269818772049,3,0.7046153957597542,0.19155606133854025,3,0.7046153957597542,0.19155606133854025,3,0.8982629946822375,0.08667224810730721,3,0.7413041289214639,0.24335422625493253,2,0.8323500752449036,0.6863800567074442,3,0.27746666666666664,0.2156567256853663,3,1702.6666666666667,71.30451131123007,3,0.3456902170312433,0.21256012370068159,3
self_training_lr,500,0.770965366647884,0.1306811032449085,3,0.7381313579845005,0.15561825904639634,3,0.7390403515552233,0.15300679751233054,3,0.7390403515552233,0.15300679751233054,3,0.9016474590472366,0.09934735062209199,3,0.7251209659722107,0.25811812016756436,2,0.7049169639746348,0.4991713212458227,3,0.37883333333333336,0.3529280710475342,3,1812.6666666666667,479.4854881363286,3,0.3469633373553956,0.1774474736572722,3
self_training_xgboost,50,0.6085568614669263,0.30521029919724585,3,0.5700921176866024,0.2842096592097249,3,0.5541496579810276,0.31824000800495794,3,0.5541496579810276,0.31824000800495794,3,0.7894102923522631,0.08831641033989511,3,0.6923071804176306,0.2332804420890752,2,1.524780035018921,1.082746586039298,3,29.555233333333334,26.98957025154964,3,1134.3333333333333,984.8879800938447,3,0.28995110348640973,0.25668445761469844,3
self_training_xgboost,100,0.6807742741988675,0.20740525167438606,3,0.66438301281053,0.19891103428605147,3,0.6603861552759432,0.20070056490637658,3,0.6603861552759432,0.20070056490637658,3,0.8719081652134393,0.05008617513113399,3,0.7401926606597728,0.21130548485389214,2,1.1793010234832764,0.8214956393291055,3,56.51066666666667,77.17150193434966,3,1653.6666666666667,351.1357762081975,3,0.3430371175460627,0.22857665377995046,3
self_training_xgboost,250,0.7561724646720925,0.15603046672671664,3,0.7418209082023449,0.14829616461213205,3,0.7393688762425668,0.15377983363746162,3,0.7393688762425668,0.15377983363746162,3,0.9042126029328464,0.049616029227739084,3,0.787926513930759,0.19922105104227392,2,0.966885636250178,0.7036454129488932,3,81.59943333333334,111.11449328482462,3,2986.0,2005.8457069276292,3,0.43752498598026895,0.08775838053008163,3
self_training_xgboost,500,0.8188835035320374,0.11173521240532404,3,0.8068353658828906,0.11289018313510824,3,0.8050954853543028,0.11251965917655724,3,0.8050954853543028,0.11251965917655724,3,0.940141211550683,0.04799203672624825,3,0.8490655387077597,0.15932479834710256,2,0.6607761631409327,0.5126794281723268,3,79.95123333333333,111.35020889110777,3,3139.6666666666665,2482.12335175618,3,0.4545023384726823,0.05837513628921512,3
xgboost,50,0.6131534150394251,0.3146510038937868,3,0.563224024232627,0.2983492698951085,3,0.5428403123961506,0.32869237835109155,3,0.5428403123961506,0.32869237835109155,3,0.7914132853518131,0.1132276477647863,3,0.6937526501172404,0.2889139633358205,2,1.26868270834287,1.3039882188997207,3,13.856533333333333,12.038623614156782,3,,,0,,,0
xgboost,100,0.6931324174209013,0.1903100193356552,3,0.6616933025697317,0.1847415346113365,3,0.6619000879711866,0.18633341138327694,3,0.6619000879711866,0.18633341138327694,3,0.8727036421359428,0.06569468248323174,3,0.7269057634219309,0.24726929059253244,2,0.964729239543279,0.8451751371255923,3,10.0967,13.16620767381405,3,,,0,,,0
xgboost,250,0.7706966976061026,0.15200248011026687,3,0.7495107127155007,0.144719357697276,3,0.7522293799519749,0.1491674121606859,3,0.7522293799519749,0.1491674121606859,3,0.9194549454280452,0.05426252585485821,3,0.8061565754429023,0.19924215860238906,2,0.7338460485140482,0.595132788858511,3,16.299966666666666,23.023982433396124,3,,,0,,,0
xgboost,500,0.8253182463825034,0.10978225161299761,3,0.8116553724088945,0.11295206911490023,3,0.811521065938191,0.11045041696799159,3,0.811521065938191,0.11045041696799159,3,0.9448665854709306,0.04776651513794441,3,0.8551553042512232,0.15258184526242588,2,0.5593438794215521,0.4506213274132054,3,13.2904,16.945277052028395,3,,,0,,,0
