timestamp_utc,dataset,dataset_id,method,seed,n_labeled,n_unlabeled,train_labeled_size,val_size,test_size,n_classes,n_features_before_preprocessing,n_features_after_preprocessing,n_pseudo_added_total,n_pseudo_added_last_iter,self_training_iterations,pseudo_label_class_distribution,pseudo_label_fraction,mean_selected_confidence,min_selected_confidence,max_selected_confidence,mean_selected_density,stopped_reason,graph_n_neighbors_used,graph_retry_count,graph_n_rows,graph_n_unlabeled_used,neural_method,method_fidelity,reference_family,best_epoch,epochs_trained,pretrain_epochs_trained,finetune_epochs_trained,best_val_loss,final_train_loss,neural_validation_strategy,validation_strategy,labeled_classes_present,all_classes_present_in_labeled,min_labeled_per_class,max_labeled_per_class,train_pool_class_counts,labeled_class_counts,val_class_counts,test_class_counts,unlabeled_class_counts,runtime_seconds,status,error_message,metric_accuracy,metric_balanced_accuracy,metric_macro_f1,metric_log_loss,metric_roc_auc,metric_average_precision
2026-07-07T23:14:03.529604+00:00,jannis,41168,lightgbm,0,100,66886,80,20,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,7,42,"{0:1350,1:23032,2:11787,3:30817}","{0:7,1:32,2:19,3:42}","{0:2,1:6,2:4,3:8}","{0:337,1:5758,2:2947,3:7705}","{0:1343,1:23000,2:11768,3:30775}",3.8246,success,,0.5058219382575984,0.36764646332301504,0.3648358615023439,2.034004143687448,0.6675280035865261,
2026-07-07T23:14:07.366658+00:00,jannis,41168,lightgbm,0,250,66736,200,50,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,10,111,"{0:1350,1:23032,2:11787,3:30817}","{0:10,1:84,2:45,3:111}","{0:2,1:17,2:9,3:22}","{0:337,1:5758,2:2947,3:7705}","{0:1340,1:22948,2:11742,3:30706}",5.9118,success,,0.5617722577178001,0.4103883113670018,0.40814845448191706,1.9813915780163207,0.7188449037880504,
2026-07-07T23:14:13.290092+00:00,jannis,41168,lightgbm,0,500,66486,400,100,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,15,226,"{0:1350,1:23032,2:11787,3:30817}","{0:15,1:170,2:89,3:226}","{0:3,1:34,2:18,3:45}","{0:337,1:5758,2:2947,3:7705}","{0:1335,1:22862,2:11698,3:30591}",8.4219,success,,0.5962859019525886,0.4353832873345247,0.43662830512374795,1.8724967573232751,0.7487301338560635,
2026-07-07T23:14:21.728839+00:00,jannis,41168,lightgbm,1,50,66936,40,10,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,4,20,"{0:1350,1:23032,2:11787,3:30817}","{0:4,1:16,2:10,3:20}","{0:1,1:3,2:2,3:4}","{0:337,1:5758,2:2947,3:7705}","{0:1346,1:23016,2:11777,3:30797}",2.4112,success,,0.40484862960530243,0.2940171228599979,0.28909795990708487,1.241364618176775,0.5857450756735936,
2026-07-07T23:14:24.155821+00:00,jannis,41168,lightgbm,1,100,66886,80,20,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,7,42,"{0:1350,1:23032,2:11787,3:30817}","{0:7,1:32,2:19,3:42}","{0:2,1:6,2:4,3:8}","{0:337,1:5758,2:2947,3:7705}","{0:1343,1:23000,2:11768,3:30775}",3.3254,success,,0.4618737684361378,0.34002202663335657,0.3371555209459808,2.187246890914017,0.6120729084436146,
2026-07-07T23:14:27.497143+00:00,jannis,41168,lightgbm,1,250,66736,200,50,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,10,111,"{0:1350,1:23032,2:11787,3:30817}","{0:10,1:84,2:45,3:111}","{0:2,1:17,2:9,3:22}","{0:337,1:5758,2:2947,3:7705}","{0:1340,1:22948,2:11742,3:30706}",6.2493,success,,0.556338448677375,0.405564569363152,0.4086736933956936,2.203000697625875,0.7114417831206536,
2026-07-07T23:14:33.757850+00:00,jannis,41168,lightgbm,1,500,66486,400,100,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,15,226,"{0:1350,1:23032,2:11787,3:30817}","{0:15,1:170,2:89,3:226}","{0:3,1:34,2:18,3:45}","{0:337,1:5758,2:2947,3:7705}","{0:1335,1:22862,2:11698,3:30591}",9.5003,success,,0.5990923747536873,0.42898734854479037,0.43159558934513886,1.943999570831887,0.7538812142885163,
2026-07-07T23:14:43.271432+00:00,jannis,41168,lightgbm,2,50,66936,40,10,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,4,20,"{0:1350,1:23032,2:11787,3:30817}","{0:4,1:16,2:10,3:20}","{0:1,1:3,2:2,3:4}","{0:337,1:5758,2:2947,3:7705}","{0:1346,1:23016,2:11777,3:30797}",2.3236,success,,0.467307577476563,0.331021585956794,0.33690545130345956,1.256840528455352,0.5877443790957149,
2026-07-07T23:14:45.606491+00:00,jannis,41168,lightgbm,2,100,66886,80,20,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,7,42,"{0:1350,1:23032,2:11787,3:30817}","{0:7,1:32,2:19,3:42}","{0:2,1:6,2:4,3:8}","{0:337,1:5758,2:2947,3:7705}","{0:1343,1:23000,2:11768,3:30775}",3.5628,success,,0.5017615095240938,0.3579620662303882,0.36014360882978,2.27425299176205,0.6382194929277469,
2026-07-07T23:14:49.183102+00:00,jannis,41168,lightgbm,2,250,66736,200,50,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,10,111,"{0:1350,1:23032,2:11787,3:30817}","{0:10,1:84,2:45,3:111}","{0:2,1:17,2:9,3:22}","{0:337,1:5758,2:2947,3:7705}","{0:1340,1:22948,2:11742,3:30706}",6.7787,success,,0.5829103720069266,0.41694889030142523,0.41822167557851664,2.0294630049310474,0.721176356493767,
2026-07-07T23:14:55.975025+00:00,jannis,41168,lightgbm,2,500,66486,400,100,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,15,226,"{0:1350,1:23032,2:11787,3:30817}","{0:15,1:170,2:89,3:226}","{0:3,1:34,2:18,3:45}","{0:337,1:5758,2:2947,3:7705}","{0:1335,1:22862,2:11698,3:30591}",8.9017,success,,0.5935988535260046,0.4236452258487028,0.42848522415588763,1.9320245177954436,0.7456073107734293,
2026-07-07T23:15:04.890804+00:00,jannis,41168,catboost,0,50,66936,40,10,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,4,20,"{0:1350,1:23032,2:11787,3:30817}","{0:4,1:16,2:10,3:20}","{0:1,1:3,2:2,3:4}","{0:337,1:5758,2:2947,3:7705}","{0:1346,1:23016,2:11777,3:30797}",8.0213,success,,0.4978802173523616,0.3407425399560705,0.3406912264393479,1.1529820004117373,0.6474166116758958,
2026-07-07T23:15:12.922779+00:00,jannis,41168,catboost,0,100,66886,80,20,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,7,42,"{0:1350,1:23032,2:11787,3:30817}","{0:7,1:32,2:19,3:42}","{0:2,1:6,2:4,3:8}","{0:337,1:5758,2:2947,3:7705}","{0:1343,1:23000,2:11768,3:30775}",7.8986,success,,0.5701916761210963,0.40544865200112995,0.39816951546467094,0.979081636027913,0.7186559253756486,
2026-07-07T23:15:20.836558+00:00,jannis,41168,catboost,0,250,66736,200,50,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,10,111,"{0:1350,1:23032,2:11787,3:30817}","{0:10,1:84,2:45,3:111}","{0:2,1:17,2:9,3:22}","{0:337,1:5758,2:2947,3:7705}","{0:1340,1:22948,2:11742,3:30706}",14.0733,success,,0.5932405804024602,0.4196770353815099,0.4204362421911493,0.9184330516850818,0.738684337341288,
2026-07-07T23:15:34.920416+00:00,jannis,41168,catboost,0,500,66486,400,100,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,15,226,"{0:1350,1:23032,2:11787,3:30817}","{0:15,1:170,2:89,3:226}","{0:3,1:34,2:18,3:45}","{0:337,1:5758,2:2947,3:7705}","{0:1335,1:22862,2:11698,3:30591}",17.6004,success,,0.6171851674926853,0.4363462573664169,0.4371052837873284,0.8739238362878446,0.7646636643854204,
2026-07-07T23:15:52.531850+00:00,jannis,41168,catboost,1,50,66936,40,10,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,4,20,"{0:1350,1:23032,2:11787,3:30817}","{0:4,1:16,2:10,3:20}","{0:1,1:3,2:2,3:4}","{0:337,1:5758,2:2947,3:7705}","{0:1346,1:23016,2:11777,3:30797}",5.0496,success,,0.52684062817221,0.3591860471367738,0.3578691395365376,1.115178401149463,0.6537892439560913,
2026-07-07T23:15:57.593418+00:00,jannis,41168,catboost,1,100,66886,80,20,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,7,42,"{0:1350,1:23032,2:11787,3:30817}","{0:7,1:32,2:19,3:42}","{0:2,1:6,2:4,3:8}","{0:337,1:5758,2:2947,3:7705}","{0:1343,1:23000,2:11768,3:30775}",8.2131,success,,0.5510837761987222,0.37279240510948725,0.3719177528736639,0.9986599937318331,0.7042693891663612,
2026-07-07T23:16:05.816127+00:00,jannis,41168,catboost,1,250,66736,200,50,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,10,111,"{0:1350,1:23032,2:11787,3:30817}","{0:10,1:84,2:45,3:111}","{0:2,1:17,2:9,3:22}","{0:337,1:5758,2:2947,3:7705}","{0:1340,1:22948,2:11742,3:30706}",14.3034,success,,0.5847017376246492,0.40663224592704544,0.40807427689421116,0.9418271558228244,0.731814055681896,
