timestamp_utc,dataset,dataset_id,method,seed,n_labeled,n_unlabeled,train_labeled_size,val_size,test_size,n_classes,n_features_before_preprocessing,n_features_after_preprocessing,n_pseudo_added_total,n_pseudo_added_last_iter,self_training_iterations,pseudo_label_class_distribution,pseudo_label_fraction,mean_selected_confidence,min_selected_confidence,max_selected_confidence,mean_selected_density,stopped_reason,graph_n_neighbors_used,graph_retry_count,graph_n_rows,graph_n_unlabeled_used,neural_method,method_fidelity,reference_family,best_epoch,epochs_trained,pretrain_epochs_trained,finetune_epochs_trained,best_val_loss,final_train_loss,neural_validation_strategy,validation_strategy,labeled_classes_present,all_classes_present_in_labeled,min_labeled_per_class,max_labeled_per_class,train_pool_class_counts,labeled_class_counts,val_class_counts,test_class_counts,unlabeled_class_counts,runtime_seconds,status,error_message,metric_accuracy,metric_balanced_accuracy,metric_macro_f1,metric_log_loss,metric_roc_auc,metric_average_precision
2026-07-07T12:42:53.693124+00:00,bank-marketing,1461,xgboost,1,250,35918,200,50,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,33,217,"{1:31937,2:4231}","{1:217,2:33}","{1:43,2:7}","{1:7985,2:1058}","{1:31720,2:4198}",2.8686,success,,0.8879796527700984,0.604080962295798,0.6333510949745629,0.3073432147502899,0.8470094565306168,0.4277139710283722
2026-07-07T12:42:56.579895+00:00,bank-marketing,1461,xgboost,1,500,35668,400,100,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,62,438,"{1:31937,2:4231}","{1:438,2:62}","{1:88,2:12}","{1:7985,2:1058}","{1:31499,2:4169}",3.842,success,,0.8858785801172178,0.6578275310630873,0.6807025956888786,0.30494755506515503,0.8680769590430071,0.44837434569691015
2026-07-07T12:43:00.436277+00:00,bank-marketing,1461,xgboost,2,50,36118,40,10,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,8,42,"{1:31937,2:4231}","{1:42,2:8}","{1:8,2:2}","{1:7985,2:1058}","{1:31895,2:4223}",3.0008,success,,0.8233993143868186,0.5679223686188541,0.5685621119058031,0.4435981512069702,0.6614264932002705,0.20725716969870167
2026-07-07T12:43:03.451674+00:00,bank-marketing,1461,xgboost,2,100,36068,80,20,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,16,84,"{1:31937,2:4231}","{1:84,2:16}","{1:17,2:3}","{1:7985,2:1058}","{1:31853,2:4215}",2.7207,success,,0.8525931659847396,0.5996223424592189,0.6085783369266822,0.4547731578350067,0.7216979378868459,0.2679106124654479
2026-07-07T12:43:06.184479+00:00,bank-marketing,1461,xgboost,2,250,35918,200,50,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,33,217,"{1:31937,2:4231}","{1:217,2:33}","{1:43,2:7}","{1:7985,2:1058}","{1:31720,2:4198}",2.9589,success,,0.8884219838549154,0.6363092779112064,0.6651895119815716,0.32435864210128784,0.8358157367370057,0.41907800839833026
2026-07-07T12:43:09.161836+00:00,bank-marketing,1461,xgboost,2,500,35668,400,100,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,62,438,"{1:31937,2:4231}","{1:438,2:62}","{1:88,2:12}","{1:7985,2:1058}","{1:31499,2:4169}",4.8555,success,,0.8900807254229791,0.6388884285634809,0.6689103615282909,0.3124014437198639,0.8537517770204768,0.4527744934148958
2026-07-07T12:43:14.031489+00:00,bank-marketing,1461,lightgbm,0,50,36118,40,10,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,8,42,"{1:31937,2:4231}","{1:42,2:8}","{1:8,2:2}","{1:7985,2:1058}","{1:31895,2:4223}",2.6666,success,,0.8830034280659074,0.5,0.46893352125910265,0.36546130665144266,0.5,0.11699657193409267
2026-07-07T12:43:16.706194+00:00,bank-marketing,1461,lightgbm,0,100,36068,80,20,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,16,84,"{1:31937,2:4231}","{1:84,2:16}","{1:17,2:3}","{1:7985,2:1058}","{1:31853,2:4215}",2.4778,success,,0.8248368904124738,0.5884150693703813,0.5862493991939957,0.5588257670976553,0.6912053318308312,0.2174996346459152
2026-07-07T12:43:19.197875+00:00,bank-marketing,1461,lightgbm,0,250,35918,200,50,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,33,217,"{1:31937,2:4231}","{1:217,2:33}","{1:43,2:7}","{1:7985,2:1058}","{1:31720,2:4198}",4.542,success,,0.8731615614287294,0.6321777718856125,0.6494614523114196,0.5710737064355468,0.8138747273065163,0.3769517064688664
2026-07-07T12:43:23.757276+00:00,bank-marketing,1461,lightgbm,0,500,35668,400,100,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,62,438,"{1:31937,2:4231}","{1:438,2:62}","{1:88,2:12}","{1:7985,2:1058}","{1:31499,2:4169}",11.7527,success,,0.8806811898706182,0.6614440710547778,0.6786836570246157,0.5986292888296034,0.8347919598775112,0.4167652648477498
