dataset,method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_expected_seeds,n_success_seeds,n_failed_seeds,success_rate,is_complete,rank_balanced_accuracy
electricity,tabiclv2,500,0.7848762367133767,0.010603049616109287,3,0.7719831297851432,0.012339166896732878,3,0.7756409266623868,0.01191167589502026,3,0.7756409266623868,0.01191167589502026,3,0.8614465874532988,0.007691400044554882,3,0.8298246252233653,0.006188291488745747,3,0.4564199874321668,0.009696793816000086,3,5.665066666666667,0.4417995510786918,3,3,3,0,1.0,True,1.0
electricity,tabpfn3,500,0.7825959027547906,0.007051615267707652,3,0.7684235363765565,0.007979988356729185,3,0.7725609716171746,0.007849788309382828,3,0.7725609716171746,0.007849788309382828,3,0.8600659430357416,0.005934588279283377,3,0.8268798909093138,0.004012482089125409,3,0.4588420827674801,0.006247131053673406,3,7.3685,0.33126232807248096,3,3,3,0,1.0,True,2.0
jannis,tabiclv2,50,0.5192372763280986,0.011451099629630724,3,0.3851687085584765,0.014811476107945165,3,0.37900054922459714,0.016079103558722024,3,0.37900054922459714,0.016079103558722024,3,0.6702230893600433,0.043754686915514776,3,,,0,1.169517223141078,0.0498743351458152,3,9.131,0.4611997072852499,3,3,3,0,1.0,True,1.0
jannis,tabpfn3,50,0.5302442228458828,0.01142189726972737,3,0.35468651295085846,0.016714906027774527,3,0.34788879291319413,0.013686419549512252,3,0.34788879291319413,0.013686419549512252,3,0.6714585530198517,0.06038833578956101,3,,,0,1.0712534203334254,0.038819078564997486,3,9.432633333333333,0.311607595114967,3,3,3,0,1.0,True,2.0
jannis,tabiclv2,100,0.5368324675066182,0.015721021818559635,3,0.3899670044259922,0.0227346500654105,3,0.38390917717729206,0.01562904258424016,3,0.38390917717729206,0.01562904258424016,3,0.6943484048048091,0.028834037267794956,3,,,0,1.0565369612574553,0.08541892485223965,3,9.6342,0.6208827506059417,3,3,3,0,1.0,True,1.0
jannis,tabpfn3,100,0.5586274158555761,0.016502868543357817,3,0.38971938667043265,0.0437599543109204,3,0.37730215289751406,0.03418065840602089,3,0.37730215289751406,0.03418065840602089,3,0.7079054964795448,0.029522675490870665,3,,,0,0.9949001641426783,0.03889852557586261,3,10.177,0.1053145763890255,3,3,3,0,1.0,True,2.0
jannis,tabiclv2,250,0.609462391274059,0.021610065237352878,3,0.44108838132680156,0.013468832225997813,3,0.44207516774308253,0.01314618450250383,3,0.44207516774308253,0.01314618450250383,3,0.766553275517656,0.011712859563102652,3,,,0,0.8951634759041941,0.030666151279469846,3,9.722466666666667,0.6333367534995359,3,3,3,0,1.0,True,1.0
jannis,tabpfn3,250,0.6079496825302044,0.023284869314600776,3,0.43541450716004393,0.019731511415792744,3,0.4343748616696225,0.019512233811049277,3,0.4343748616696225,0.019512233811049277,3,0.764661920430305,0.008271221578176014,3,,,0,0.8864970901652488,0.02095295626497833,3,9.516166666666665,0.06777686429256834,3,3,3,0,1.0,True,2.0
jannis,tabiclv2,500,0.6420652455166099,0.009531593934863275,3,0.46334755673741324,0.0065458268744622095,3,0.4654031881607988,0.005498341148276621,3,0.4654031881607988,0.005498341148276621,3,0.8036297909623499,0.006027556887823741,3,,,0,0.8286343315839287,0.020195977442042413,3,9.766366666666666,0.3502700434426748,3,3,3,0,1.0,True,1.0
jannis,tabpfn3,500,0.6384028980314883,0.0045824321957241235,3,0.4549438631530769,0.006928330660088371,3,0.4588204514613797,0.003790703783780615,3,0.4588204514613797,0.003790703783780615,3,0.8011783816787221,0.004493233877605432,3,,,0,0.8300068576584674,0.0023637732628963744,3,10.3267,0.12204212387532533,3,3,3,0,1.0,True,2.0
phoneme,tabiclv2,50,0.7761332099907493,0.011215870169271162,3,0.7296521710406791,0.032283054598693066,3,0.727638911280743,0.01840085448566243,3,0.727638911280743,0.01840085448566243,3,0.8376550448411977,0.023991841899241823,3,0.6363807357669243,0.05294185863137217,3,0.49682880472145136,0.07538660697948457,3,3.9829000000000003,0.5040571495376293,3,3,3,0,1.0,True,1.0
phoneme,tabpfn3,50,0.7644156645081716,0.005874979612475332,3,0.7041361807081001,0.05920803869398195,3,0.7026325596258439,0.044556142200271986,3,0.7026325596258439,0.044556142200271986,3,0.8214830352178198,0.024856532314179915,3,0.6014991802326076,0.029982645349521164,3,0.5080663255173025,0.04237476653324656,3,10.092133333333333,7.169190582857547,3,3,3,0,1.0,True,2.0
phoneme,tabpfn3,100,0.797718162195498,0.02144352593365861,3,0.7729153935510155,0.008528892407518049,3,0.7632275342047655,0.010543689341579064,3,0.7632275342047655,0.010543689341579064,3,0.8656002774703948,0.01691775255798075,3,0.6957406144949645,0.03323432659250519,3,0.43646485715101385,0.03819779681008212,3,6.058266666666667,0.20284310028525301,3,3,3,0,1.0,True,1.0
phoneme,tabiclv2,100,0.7967930928152945,0.01619091654989223,3,0.7574955544177802,0.01720190465300132,3,0.7558305253070268,0.014107598289519128,3,0.7558305253070268,0.014107598289519128,3,0.8671816935603746,0.021708258147830176,3,0.701917641291799,0.044272901089797444,3,0.4302184806949647,0.04494483570874368,3,3.6072666666666664,0.025842278021361343,3,3,3,0,1.0,True,2.0
phoneme,tabiclv2,250,0.8211532531606537,0.010189769745210254,3,0.7885719633783123,0.005251220704459696,3,0.7861234308264913,0.008909324167908276,3,0.7861234308264913,0.008909324167908276,3,0.8895320990305052,0.009143248287307901,3,0.7407494509723381,0.003446027804370132,3,0.38375073969925966,0.025649101744549836,3,3.6897333333333333,0.05968084561509932,3,3,3,0,1.0,True,1.0
phoneme,tabpfn3,250,0.8162195497995683,0.012961979375259761,3,0.7856967865184622,0.004719489179364151,3,0.7815520746694706,0.010907912787044956,3,0.7815520746694706,0.010907912787044956,3,0.8917727825766208,0.007297297289579909,3,0.7401811832905955,0.025502665578527747,3,0.3802015080070429,0.01792092006598884,3,6.054966666666666,0.07632039919532188,3,3,3,0,1.0,True,2.0
phoneme,tabpfn3,500,0.8344125809435708,0.008325624421831684,3,0.7988752539349596,0.010332244989396106,3,0.7996449042769478,0.008971965863828375,3,0.7996449042769478,0.008971965863828375,3,0.9100244438205031,0.00021577852957976767,3,0.7788792718551854,0.029418340541197976,3,0.3483475388239276,0.006069927792957526,3,6.3581666666666665,0.35989344719421246,3,3,3,0,1.0,True,1.0
phoneme,tabiclv2,500,0.8304039469626888,0.010520334325767522,3,0.7926555678508707,0.00847524173292599,3,0.7943279967414822,0.010964281749197873,3,0.7943279967414822,0.010964281749197873,3,0.9059408393479447,0.00623454144820141,3,0.773346407179735,0.013792396550934297,3,0.34936344302202377,0.005237713914061616,3,3.8633,0.38000035526299153,3,3,3,0,1.0,True,2.0
satimage,tabpfn3,50,0.8216692586832556,0.014883231954334435,3,0.7747625414509377,0.022510396944450423,3,0.7722198159485035,0.03056021854271602,3,0.7722198159485035,0.03056021854271602,3,0.9617246219583847,0.007431498500651859,3,,,0,0.48046294043950294,0.0418444699838613,3,8.856333333333334,0.4647704523023529,3,3,3,0,1.0,True,1.0
satimage,tabiclv2,50,0.8123379989631934,0.018748720912415903,3,0.7666636575707181,0.03351579767089438,3,0.7628516624304371,0.034339484555563383,3,0.7628516624304371,0.034339484555563383,3,0.9605685546864926,0.007657504071205336,3,,,0,0.4949192213329643,0.055467650179207635,3,7.6228333333333325,1.3699749060962145,3,3,3,0,1.0,True,2.0
satimage,tabiclv2,100,0.836962156557802,0.007390657039597331,3,0.8083767649188306,0.009594472227588522,3,0.8037201308562167,0.008010853888342247,3,0.8037201308562167,0.008010853888342247,3,0.9726470564657029,0.001503898741692072,3,,,0,0.41229199964818286,0.008960160473934912,3,7.9285,0.19425660863919172,3,3,3,0,1.0,True,1.0
satimage,tabpfn3,100,0.8354069466044582,0.009374360456207922,3,0.8003039545204526,0.010931969874736814,3,0.7995999024400406,0.01201746710095562,3,0.7995999024400406,0.01201746710095562,3,0.9713195986055788,0.0004980367098520999,3,,,0,0.4229158575861048,0.02632449339121759,3,9.474233333333332,1.932580270864145,3,3,3,0,1.0,True,2.0
satimage,tabiclv2,250,0.857957490927942,0.013917463720745229,3,0.8217540504148384,0.016109306624235643,3,0.8245134926357789,0.013488332236455089,3,0.8245134926357789,0.013488332236455089,3,0.9742493715074603,0.003126940322623073,3,,,0,0.38177286744047517,0.02983781713549829,3,7.930466666666667,0.19392705673353888,3,3,3,0,1.0,True,1.0
satimage,tabpfn3,250,0.8483670295489891,0.005443234836702976,3,0.8060485447979393,0.0050740248946058615,3,0.8079557557921341,0.002305607229006298,3,0.8079557557921341,0.002305607229006298,3,0.9735869918679413,0.002733230644479956,3,,,0,0.39085420989145736,0.028377707517597474,3,9.499666666666666,1.919961411938618,3,3,3,0,1.0,True,2.0
satimage,tabiclv2,500,0.8841368584758943,0.012848142800822982,3,0.8554008585086915,0.018306646314734037,3,0.8581004982758603,0.019113649574000156,3,0.8581004982758603,0.019113649574000156,3,0.9829085812432448,0.0034781322621878635,3,,,0,0.3038039558681836,0.03352307141261083,3,8.039266666666666,0.9688376661408937,3,3,3,0,1.0,True,1.0
satimage,tabpfn3,500,0.8755832037325039,0.0144014457056393,3,0.8431226735778168,0.018170530050883784,3,0.8455521222685132,0.02099324497135863,3,0.8455521222685132,0.02099324497135863,3,0.9823181056010392,0.003687876441290573,3,,,0,0.31288349930818143,0.03046759919882541,3,9.2571,0.30433548922200987,3,3,3,0,1.0,True,2.0
segment,tabpfn3,50,0.9004329004329005,0.01874513861005271,3,0.9004329004329005,0.01874513861005271,3,0.898824270989904,0.01849923048938926,3,0.898824270989904,0.01849923048938926,3,0.9888641100762312,0.0011573979963593079,3,,,0,0.29908248772995616,0.02344450174693719,3,10.351066666666666,2.308386255229686,3,3,3,0,1.0,True,1.0
segment,tabiclv2,50,0.8917748917748917,0.010822510822510845,3,0.8917748917748917,0.010822510822510914,3,0.8885059618790864,0.01503775546105423,3,0.8885059618790864,0.01503775546105423,3,0.9869018467503317,0.005519318924948909,3,,,0,0.3457483347961631,0.04804139622244208,3,5.639566666666667,0.43032722820353,3,3,3,0,1.0,True,2.0
segment,tabiclv2,100,0.9184704184704184,0.009760280850265967,3,0.9184704184704185,0.009760280850265987,3,0.9167221804784133,0.008581057242173859,3,0.9167221804784133,0.008581057242173859,3,0.993493739705861,0.0007550154126927654,3,,,0,0.21788652844006703,0.01715031637238283,3,6.342966666666666,1.3279233461812978,3,3,3,0,1.0,True,1.0
segment,tabpfn3,100,0.9105339105339105,0.017361052547642093,3,0.9105339105339105,0.017361052547642093,3,0.9074376894510476,0.019911970348736877,3,0.9074376894510476,0.019911970348736877,3,0.9916863439590712,0.0017043752332425862,3,,,0,0.23777759754751515,0.00747676826845287,3,9.2674,0.21155169580979508,3,3,3,0,1.0,True,2.0
segment,tabpfn3,250,0.9581529581529581,0.006612663340484526,3,0.9581529581529583,0.006612663340484633,3,0.9583794606325915,0.006173204412865989,3,0.9583794606325915,0.006173204412865989,3,0.9968206596994476,0.001017927840345347,3,,,0,0.13712907978291816,0.021558757305798554,3,8.359466666666668,1.310327334421951,3,3,3,0,1.0,True,1.0
segment,tabiclv2,250,0.9567099567099566,0.01718020331860128,3,0.9567099567099567,0.01718020331860139,3,0.9573023795633371,0.016735274377142475,3,0.9573023795633371,0.016735274377142475,3,0.9970921334557699,0.0015263217742042669,3,,,0,0.13777233708086392,0.041633022531382485,3,5.903,1.711162210312044,3,3,3,0,1.0,True,2.0
segment,tabiclv2,500,0.9675324675324676,0.00780422353996535,3,0.9675324675324676,0.007804223539965581,3,0.9678459049395581,0.007390467430213039,3,0.9678459049395581,0.007390467430213039,3,0.9984914075823165,0.000509328219448739,3,,,0,0.1014047098209916,0.02628740366703672,3,5.760966666666666,0.5510369255624648,3,3,3,0,1.0,True,1.0
segment,tabpfn3,500,0.9668109668109667,0.007601481784165115,3,0.9668109668109669,0.007601481784164949,3,0.9669710852088395,0.0072950278261832546,3,0.9669710852088395,0.0072950278261832546,3,0.9979593918987858,0.0005105683060951991,3,,,0,0.11410413039821572,0.024310160845954363,3,9.370233333333333,1.2497416106273056,3,3,3,0,1.0,True,2.0
spambase,tabpfn3,50,0.8972131740861382,0.0027324771752699067,3,0.8909451306812012,0.005073674415506316,3,0.8920445731901562,0.0031484927208405822,3,0.8920445731901562,0.0031484927208405822,3,0.9562799714314867,0.00646831055238613,3,0.9412809929924002,0.00569498255370565,3,0.2708999940032732,0.012323470725322968,3,6.3998333333333335,0.3143980650915867,3,3,3,0,1.0,True,1.0
spambase,tabiclv2,50,0.8816503800217155,0.017064314490229802,3,0.871202247301954,0.030680185723076844,3,0.8740654340461922,0.02212548318976245,3,0.8740654340461922,0.02212548318976245,3,0.9464850525456586,0.012230208266545238,3,0.9269840351790118,0.014700166261470493,3,0.3020116997897229,0.03476015391675639,3,5.048466666666666,0.14349373970084298,3,3,3,0,1.0,True,2.0
spambase,tabpfn3,100,0.9073470865001809,0.009486313732957772,3,0.9068495314829627,0.009402803910385211,3,0.9036436400167008,0.009191169745829385,3,0.9036436400167008,0.009191169745829385,3,0.9671741856492589,0.005220915784155053,3,0.9565993449637178,0.0073464600747623985,3,0.23762267355037228,0.014911443067311932,3,6.0407,0.06865923098899375,3,3,3,0,1.0,True,1.0
spambase,tabiclv2,100,0.9077090119435396,0.010470847731805602,3,0.9063459620644373,0.013593046960763073,3,0.9038613603568803,0.011217838474695931,3,0.9038613603568803,0.011217838474695931,3,0.9653985274708637,0.008287999764271395,3,0.9549415549217374,0.01171051109142835,3,0.24027352321251202,0.03331940777102218,3,4.861133333333334,0.39016996723650266,3,3,3,0,1.0,True,2.0
