method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_pseudo_added_total_mean,n_pseudo_added_total_std,n_pseudo_added_total_count,pseudo_label_fraction_mean,pseudo_label_fraction_std,pseudo_label_fraction_count
rpl_lr,100,0.6905135350406437,0.20308185889155658,9,0.663785127059827,0.193403390090176,9,0.6628332032409889,0.2008773727244313,9,0.6628332032409889,0.2008773727244313,9,0.8651940349875825,0.0657193810327922,9,0.7224484262959386,0.1818314032397191,6,1.5446354846159618,0.9135423412581634,9,0.8199333333333334,0.47162737409951094,9,,,0,,,0
rpl_lr,250,0.727380593062214,0.15893155290777936,9,0.6928023998221909,0.16068828993152423,9,0.6915920715465371,0.1661738564847724,9,0.6915920715465371,0.1661738564847724,9,0.8903607946255789,0.06608133626779582,9,0.7500742992561005,0.16840911780938456,6,1.078725238641103,0.7016398305227418,9,1.1483555555555556,0.6021874399037046,9,,,0,,,0
rpl_lr,500,0.7542220093413147,0.12274123346458796,9,0.7171391502977427,0.13758804633400462,9,0.7166389401090999,0.13935049125516177,9,0.7166389401090999,0.13935049125516177,9,0.9030276863435626,0.07634021492254196,9,0.7478225842617774,0.19345861131108755,6,0.7981382144822015,0.4938200370868676,9,1.4237333333333333,0.49768222793264366,9,,,0,,,0
self_training_catboost,50,0.6167153995425879,0.26282619294602616,9,0.5863603461110289,0.2515494786409319,9,0.5728519933243814,0.27040763488879554,9,0.5728519933243814,0.27040763488879554,9,0.840171814437759,0.05709334472978228,9,0.7272962990489394,0.1827759050684459,6,1.2862354820897606,1.182956222698382,9,7.582922222222221,5.814045101471474,9,448.44444444444446,672.9509846770252,9,0.12353841444750535,0.18538594619201795,9
self_training_catboost,100,0.7085552355366814,0.16213439369654487,9,0.6754235284884151,0.15709608320049348,9,0.678224505046337,0.15782514050554325,9,0.678224505046337,0.15782514050554325,9,0.8872825618837968,0.039968006481848076,9,0.7657239550329419,0.16916873732637908,6,1.1225392213504484,1.0001574915448572,9,7.977244444444444,5.524703197030386,9,477.3333333333333,716.0,9,0.13333333333333336,0.2,9
self_training_catboost,250,0.7633699298770849,0.13353778088044121,9,0.7385465262892102,0.1284132633346085,9,0.7428435825665212,0.1297391203227413,9,0.7428435825665212,0.1297391203227413,9,0.9206464172325239,0.04019342612384639,9,0.8164500727022089,0.14351676036485647,6,0.8907622908483125,0.8355094576401632,9,10.785722222222223,6.1183124633712875,9,694.5555555555555,595.1586156460962,9,0.1915759609351556,0.17385655939454236,9
self_training_catboost,500,0.8081539737471805,0.10774960482839033,9,0.7868064760865667,0.10686473584845703,9,0.7911389819963434,0.10707066645060742,9,0.7911389819963434,0.10707066645060742,9,0.9415214845670479,0.03891665275928839,9,0.8557066563171908,0.11616291679308294,6,0.7120760929034924,0.6436259685569838,9,10.474377777777779,6.009394365029178,9,674.0,553.7336905047407,9,0.19872700322608772,0.17321560602835237,9
self_training_lightgbm,50,0.5649464117374553,0.22601995875542957,9,0.4822037086214389,0.18812438666482928,9,0.4375542144797559,0.204783710865361,9,0.4375542144797559,0.204783710865361,9,0.6656933969702001,0.12141829456199331,9,0.4777833644734528,0.19856420317576007,6,2.741744840354912,3.272835223479963,9,47.41548888888889,71.79286078328828,9,1711.7777777777778,2584.4646340092263,9,0.10732149076976663,0.16203540025136215,9
self_training_lightgbm,100,0.7083324926072012,0.14919594894787877,9,0.6932545703372145,0.14046776298840288,9,0.6884749124945362,0.14531233342048733,9,0.6884749124945362,0.14531233342048733,9,0.8716555832692211,0.04517288079779815,9,0.7623776297138868,0.17318997436929184,6,2.2177580352863475,1.1447230481101969,9,58.54155555555556,77.47290033040764,9,3261.8888888888887,2057.443950903915,9,0.4493810085174876,0.05414608155511233,9
self_training_lightgbm,250,0.7780335751972929,0.12858090649835005,9,0.7650346585727646,0.12261815698447771,9,0.7639199505882007,0.12516718852849032,9,0.7639199505882007,0.12516718852849032,9,0.9167683037831897,0.037670151839632425,9,0.8286405757553106,0.1355095562610078,6,1.4815998431290285,0.8495685631286847,9,78.01753333333333,104.79862754468687,9,3221.0,2088.7083927633366,9,0.4524456209009038,0.05362007820953516,9
self_training_lightgbm,500,0.8235855196453643,0.10131715426495512,9,0.8096176109670751,0.10001658600050108,9,0.8104966547584892,0.10008539096981627,9,0.8104966547584892,0.10008539096981627,9,0.9431501010018581,0.03357449057717406,9,0.8660692113176222,0.10822286934915396,6,1.053798242056003,0.58751181942407,9,115.42800000000001,196.28923726859682,9,3139.6666666666665,2149.5818779474303,9,0.4545023384726823,0.0505543509758392,9
self_training_lr,50,0.6312874621850408,0.24380604224302746,9,0.595605288418083,0.23449477887126186,9,0.5858119975976247,0.24572675198163713,9,0.5858119975976247,0.24572675198163713,9,0.8376206356936351,0.07088204473381886,9,0.6901475291119445,0.20310928579694265,6,1.3419895205232832,0.9964877023556026,9,0.4377,0.4267874675995067,9,1345.6666666666667,952.9584198694085,9,0.3347108748173977,0.24673186588141954,9
self_training_lr,100,0.7081197373356507,0.17706023299848486,9,0.6819827196950441,0.17264127340760052,9,0.6833301264658671,0.1738000290066117,9,0.6833301264658671,0.1738000290066117,9,0.8741830572130302,0.06474158611360735,9,0.7168970631156041,0.17788471395645425,6,1.1051178110970392,0.7507383079742748,9,0.5292111111111111,0.4350784367342412,9,1707.888888888889,454.38652170933847,9,0.3589262917969596,0.2120327159639474,9
self_training_lr,250,0.7346116468846455,0.1447393889466929,9,0.7024694858618692,0.15185521387103948,9,0.7031781649351798,0.1523598639587985,9,0.7031781649351798,0.1523598639587985,9,0.8904836494336048,0.07144921986889743,9,0.7320988913311196,0.18003736131681145,6,0.8811132907867432,0.6139490138593631,9,1.0026666666666668,1.2540095504022288,9,1851.4444444444443,211.5573864883422,9,0.35920169949566794,0.17578498479911997,9
self_training_lr,500,0.7623045611813032,0.11494636132100934,9,0.7291066686384615,0.1309212440669983,9,0.7306379580455072,0.13008842893595762,9,0.7306379580455072,0.13008842893595762,9,0.9020390405915624,0.07981235891025734,9,0.7362363350748379,0.19848683625136354,6,0.7157310810354021,0.46053909972181856,9,0.8872555555555556,0.9853153494073752,9,1911.7777777777778,572.9829355612997,9,0.35381740587296096,0.14546142454462652,9
self_training_xgboost,50,0.6094416391595519,0.27325999138985274,9,0.587478521054066,0.2622741929304444,9,0.5665089472275142,0.29192639635616585,9,0.5665089472275142,0.29192639635616585,9,0.8011468059337735,0.08700564889093562,9,0.7147063163789701,0.17779727040686588,6,1.5574743549029033,1.0625591103269623,9,16.6149,20.735543569074817,9,1297.6666666666667,829.4528316908684,9,0.314469078739151,0.22750926505199698,9
self_training_xgboost,100,0.6894017999903799,0.17124254475063838,9,0.6745326939039236,0.16263732614977508,9,0.6713323134190049,0.1637862691675572,9,0.6713323134190049,0.1637862691675572,9,0.8739220174317659,0.04349533672427402,9,0.7504199248024456,0.17076580306489134,6,1.1945393880208333,0.6877000662935617,9,30.805733333333333,37.44282325139225,9,1597.888888888889,456.18511715213936,9,0.34265937845695416,0.2081793657148598,9
self_training_xgboost,250,0.762865935304962,0.13082810760858474,9,0.7497553147891727,0.12430015246954616,9,0.7481516213493388,0.12694533387438078,9,0.7481516213493388,0.12694533387438078,9,0.9090291941494066,0.03735184424943487,9,0.8119715081597422,0.13745922780597908,6,0.9513544340928396,0.6397880569039969,9,41.223077777777775,49.78314518794935,9,2991.3333333333335,1761.7194725608274,9,0.4370748257432194,0.07503727550757716,9
self_training_xgboost,500,0.8153875323380886,0.09850210201951272,9,0.8017950316585605,0.09544804557338016,9,0.8020277625339755,0.0964633796121157,9,0.8020277625339755,0.0964633796121157,9,0.940112302363884,0.033166083300969124,9,0.8552643961148206,0.10874111625256087,6,0.6795176615317663,0.44752367932388065,9,48.31856666666667,60.85018739673281,9,3139.6666666666665,2149.5818779474303,9,0.4545023384726823,0.0505543509758392,9
xgboost,50,0.6138862035482978,0.2745863367566797,9,0.583173099917036,0.26253469439936916,9,0.5629035774368505,0.29294908904143485,9,0.5629035774368505,0.29294908904143485,9,0.8033833499733579,0.08842227904839313,9,0.7098079834607796,0.19348582311692114,6,1.2745925386746724,1.1510587546177555,9,5.676722222222222,6.487958422874214,9,,,0,,,0
xgboost,100,0.7011035506024335,0.16496856492607045,9,0.6743466678118802,0.1551787357490689,9,0.676605090973254,0.15753722749080232,9,0.676605090973254,0.15753722749080232,9,0.8778363698967561,0.050043091256948107,9,0.7524081082395678,0.18117080568381352,6,0.9724703696038988,0.7282463957262373,9,6.985733333333333,8.287305456087642,9,,,0,,,0
xgboost,250,0.7700325295977003,0.13341181437609773,9,0.7487244886120787,0.12684049643851933,9,0.7524056338370304,0.1289419275831708,9,0.7524056338370304,0.1289419275831708,9,0.9183774442077647,0.04189823728059403,9,0.8198516467204472,0.13936709063140398,6,0.7565579116344452,0.5563799609131599,9,7.592266666666666,9.27735543191054,9,,,0,,,0
xgboost,500,0.8195384277659647,0.09754709536032723,9,0.8031869881924437,0.0960266646125518,9,0.8051998336143232,0.09615208482280534,9,0.8051998336143232,0.09615208482280534,9,0.9429606046726242,0.03536022605424036,9,0.855883240720492,0.11016395096592935,6,0.5873076783286201,0.4034115621155275,9,10.098244444444445,11.741653118504132,9,,,0,,,0
