dataset,method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_expected_seeds,n_success_seeds,n_failed_seeds,success_rate,is_complete,rank_balanced_accuracy
satimage,tabiclv2_self_training,250,0.8574390876101607,0.014596068662831632,3,0.8214659563958587,0.0164964584384273,3,0.8244125162729886,0.013607311403270974,3,0.8244125162729886,0.013607311403270974,3,0.9744537226772162,0.002809464729086117,3,,,0,0.3808126529758901,0.028228953700373823,3,6.253866666666667,0.4291085798878105,3,3,3,0,1.0,True,1.0
satimage,tabpfn3_self_training,250,0.8535510627268015,0.010148663530560854,3,0.8149174949502518,0.01369057568513525,3,0.8167850406375069,0.008168679048994515,3,0.8167850406375069,0.008168679048994515,3,0.9740210676251477,0.0027694773662182075,3,,,0,0.38639603603446493,0.03156043601834002,3,10.3291,0.6396295724870759,3,3,3,0,1.0,True,2.0
satimage,laplacian_ssl,250,0.8087091757387247,0.017509067261582717,3,0.7121486079652235,0.027457935744042396,3,0.6850188014808732,0.02997326334698682,3,0.6850188014808732,0.02997326334698682,3,0.957801859742081,0.0060425675014204325,3,,,0,0.6145223567289051,0.0715531253312317,3,3.7085333333333335,0.3354890360851353,3,3,3,0,1.0,True,3.0
satimage,tabiclv2_self_training,500,0.8818040435458787,0.014896768320892742,3,0.8552338815890469,0.019546059377231056,3,0.8572503169966373,0.020887302202070426,3,0.8572503169966373,0.020887302202070426,3,0.9826685965831663,0.0034531357596765456,3,,,0,0.3068726286360565,0.030138198223052123,3,7.510866666666666,1.1209432203877823,3,3,3,0,1.0,True,1.0
satimage,tabpfn3_self_training,500,0.874805598755832,0.010969468102384033,3,0.8420566083535036,0.014344479489704992,3,0.8450225206147556,0.016664715901667942,3,0.8450225206147556,0.016664715901667942,3,0.9825511233968302,0.00341929267274155,3,,,0,0.31171741475264003,0.02940644493377905,3,13.407133333333334,2.097987057475172,3,3,3,0,1.0,True,2.0
satimage,laplacian_ssl,500,0.8258164852255053,0.006734256639070304,3,0.7448038572984371,0.00841184483823567,3,0.7280807814402485,0.006564794543576212,3,0.7280807814402485,0.006564794543576212,3,0.9712501643171363,0.0003577921678977823,3,,,0,0.4833006102258375,0.020855573911525815,3,4.726666666666667,0.29442836706630926,3,3,3,0,1.0,True,3.0
segment,tabpfn3_self_training,50,0.9004329004329005,0.01874513861005271,3,0.9004329004329005,0.01874513861005271,3,0.898824270989904,0.01849923048938926,3,0.898824270989904,0.01849923048938926,3,0.9888641100762312,0.0011573979963593079,3,,,0,0.29908248772995616,0.02344450174693719,3,9.013366666666668,0.2712299639297488,3,3,3,0,1.0,True,1.0
segment,tabiclv2_self_training,50,0.8917748917748917,0.010822510822510845,3,0.8917748917748917,0.010822510822510914,3,0.8885059618790864,0.01503775546105423,3,0.8885059618790864,0.01503775546105423,3,0.9869018467503317,0.005519318924948909,3,,,0,0.3457483353944313,0.048041395660324455,3,5.645366666666667,0.9344870696448042,3,3,3,0,1.0,True,2.0
segment,laplacian_ssl,50,0.6291486291486291,0.05536783562178833,3,0.6291486291486291,0.05536783562178833,3,0.5591864218657142,0.030415056761140796,3,0.5591864218657142,0.030415056761140796,3,0.9002452373664495,0.03290525295028453,3,,,0,1.48737844923868,0.01753210614738157,3,4.240366666666667,0.8253365636716534,3,3,3,0,1.0,True,3.0
segment,tabiclv2_self_training,100,0.9184704184704184,0.009760280850265967,3,0.9184704184704185,0.009760280850265987,3,0.9167221804784133,0.008581057242173859,3,0.9167221804784133,0.008581057242173859,3,0.993493739705861,0.0007550154126927654,3,,,0,0.2178865269028478,0.017150318369122217,3,4.8227,0.06569117140072922,3,3,3,0,1.0,True,1.0
segment,tabpfn3_self_training,100,0.9112554112554113,0.01849351460025445,3,0.9112554112554113,0.01849351460025445,3,0.9081494761168639,0.020998431054224245,3,0.9081494761168639,0.020998431054224245,3,0.9917628667628668,0.0017479905875836302,3,,,0,0.23907851039337513,0.005453536406211743,3,10.193900000000001,1.161485518635509,3,3,3,0,1.0,True,2.0
segment,laplacian_ssl,100,0.6406926406926406,0.054242268771176015,3,0.6406926406926406,0.054242268771175974,3,0.5595371607433335,0.05570174480689824,3,0.5595371607433335,0.05570174480689824,3,0.9332739370618158,0.012880967023521516,3,,,0,1.419168998917571,0.009112093992633522,3,3.699066666666667,0.2009734393728017,3,3,3,0,1.0,True,3.0
